company,description,keyword,location,posted_date,title
-,"Ingénieur systèmes

ITS GROUP NANTES - Rennes

L’essentiel en 5 points :

Expertise – Optimisation – Solution – Performance – Proactivité



Vous aimez concevoir des solutions performantes et intervenir en support grâce à votre expertise ?

Rejoignez ITS Services en tant qu’Ingénieur Systèmes chez un de nos clients et soyez partie intégrante de l’évolution adaptée et sécurisée de leurs systèmes d’exploitation !

Raisons d’être de la fonction :

S’assurer du maintien de la performance et de la sécurité des systèmes d’exploitation

Assurer une veille technologique dans une recherche d’optimisation

Missions :

Apporter un support aux équipes d'exploitation sur l'administration des différentes ressources systèmes et médias exploitées

Administrer les différents composants et produits logiciels systèmes et médias (Unix/Linux, Windows, Hyperviseurs VmWare/HyperV)

Assurer la correction des incidents de niveau 2 et instruire l'incident pour le support niveau 3 quand nécessaire

Assurer le suivi des incidents jusqu'à rétablissement du service

Assurer la relation opérationnelle avec les intégrateurs et autres fournisseurs systèmes et médias

Assurer un rôle de conseil, d'assistance, d'information, de formation et d'alerte. Intervenir directement sur tout ou partie d'un projet qui relève de son domaine

Étudier, préconiser et implanter des matériels, outils et des logiciels adaptés

Proposer des actions correctrices et solutions innovantes

Participer au STR (Cellule Support Temps Réel)

Compétences clés


Synthèse générale des niveaux de compétence (de 1 théorie à 5 expertise) :

Conception d’architecture Niveau 3

Rédaction de documentation Niveau 4

Ingénierie des systèmes Niveau 4

Veille technologique Niveau 3

Amélioration continue Niveau 4



Compétences techniques :

Maîtrise des logiciels de l’infrastructure technique notamment des systèmes d’exploitation (UNIX, LINUX, MVS, Windows…)

Maîtrise des interprétateurs de commandes (Shell) pour la gestion des dysfonctionnements



Compétences personnelles :

Rigueur & Organisation - Analyse & Synthèse - Réactivité & Proactivité - Sens relationnel - Anticipation & Prise d’initiatives - Adaptabilité & Curiosité technique




Indicateur de performance : 
Respect des engagements de performance et de fiabilité des ressources systèmes




Evolutions possibles chez ITS Group :

Directeur technique, Directeur de la production, Directeur des infrastructures, Directeur système, réseaux, télécoms, Responsable d’exploitation, Responsable de parc informatique

A propos d'ITS Group :

Depuis plus de 20 ans, ITS Group et ses filiales accompagnent les DSI et les équipes ITOps (production informatique ou infrastructures et exploitation) pour les aider à se transformer, à délivrer un meilleur service aux utilisateurs et aux clients et gagner en performance.

Nos 1400 collaborateurs, nos 5 pôles d’expertises et nos solides partenariats technologiques nous permettent de répondre, avec vous, à l’ensemble des problématiques ITOps du marché et de transformer les enjeux de la révolution numérique en opportunités de croissance pour nos clients !



Niveau d'étude minimum requis : BAC+2

Expérience minimum : Confirmé (4 à 9 ans)

Type de contrat : CDI",machine learning,Rennes (35),,Ingénieur systèmes
-,"Dalkia, filiale du Groupe EDF, est le leader des services énergétiques en France. Proposer des solutions sur-mesure à l'échelle de chaque bâtiment, chaque ville, chaque collectivité, chaque territoire et de chaque site industriel, telle est notre vocation.




Descriptif du poste

Dalkia Groupe EDF, leader des services énergétiques, apporte des solutions innovantes pour une croissance durable des villes et des entreprises.


Dalkia est présent à chaque étape de la chaîne énergétique pour en améliorer la performance.


Pour soutenir le développement sur la région Centre Ouest de notre filiale Travaux CLIMATELEC (100 salariés/ 30 MEUR CA), nous recrutons en CDI 
un Ingénieur d'Etudes Thermiques (H/F).


Basé(e) à Cesson-Sévigné (35), votre principale mission sera :


De contribuer à la conception, l'évaluation financière et aux études d'exécution de Projets Travaux 
en lien avec
 
:


La mise en oeuvre de production de chaleur de grande puissance (eau chaude, vapeur, ...)


Le déploiement de réseaux de chauffage urbain et sous-stations associées


Des travaux de tuyauterie industrielle



Dans ce cadre, vous serez donc amené(e) :


A réaliser des audits

A proposer des solutions techniques innovantes


Veiller au respect des réglementations techniques


Piloter et réaliser les études d'exécution en support du chef de projet réalisation


Compétences requises

De formation en génie Thermique 
de niveau Bac + 3
 minimum vous possédez une expérience de 5 années minimum en Bureau d'Etudes ou chez un installateur avec des
 compétences dans le domaine de la Thermique Industrielle
 (installations de combustion complexes, chaudières HP, turbine...)


Vous êtes également rigoureux, méthodique autonome et faites preuve de créativité.",machine learning,Rennes (35),,Ingénieur en Etudes Thermiques - Rennes (35)
-,"Pacé (35)


Le monde agricole est en pleine transformation numérique. ADVENTIEL est un acteur majeur qui participe à l’innovation du secteur et contribue entre-autre à la construction du futur SI national de l’élevage.



Nous recherchons un 
Administrateur Système et réseau (H/F)
, qui interviendra sur les infrastructures d’Adventiel et de ses clients, dans une logique DEVOPS.



Vous aurez pour mission de :




Installer et administrer les systèmes et réseaux de l’entreprise et de ses clients en coordination avec les autres services.


Accompagner le déploiement technique des projets informatiques menés par Adventiel et ses clients.


Contribuer au maintien en condition opérationnelle des infrastructures système et réseau ainsi que des systèmes d’informations, en garantissant leur maintien à niveau dans un objectif de qualité, de productivité et de sécurité.


Traiter les incidents et problèmes à partir des remontées du Support.


Expertise technique sur l’administration et l’hébergement (interne ou externe) des serveurs.


Rédiger et mettre à jour les documentations et procédures techniques.




Profil recherché :



De formation supérieure (bac+2 à 5), vous disposez d’au moins 5 ans d’expérience en tant qu’administrateur système et réseaux.



Vous maitrisez notre environnement technique :




Virtualisation (VSphere 6)


OS Linux (CentOS / RedHat) et Windows Server (2008-2019)


Réseau (Cisco, HP)




Et avez des connaissances sur les domaines suivants :




Hébergement Cloud (AWS, Docker)


Sécurité (Firewall Cisco/Fortinet, vpn, …)


Messagerie (Exchange, O365)


Serveurs d’application (TomCat, Apache, IIS, NGINX, HAProxy)


Industrialisation et scripting (Puppet, Foreman, Ansible).




A travers vos expériences, vous avez pu développer les qualités suivantes :




S’adapter facilement à de nouveaux environnements techniques


Echanger avec vos co-équipiers pour comprendre les enjeux et trouver les meilleures solutions


Automatiser/faciliter la maintenance des opérations


Etre force de proposition et partager vos connaissances


Avoir le sens de l’écoute et du résultat




Entreprise à taille humaine, Adventiel accorde de l’importance à la qualité de vie de ses collaborateurs et propose un cadre de travail bienveillant où la créativité et l’esprit d’équipe sont mis à l’honneur.



Rejoignez-nous !


Pour postuler, adressez votre candidature par mail à 
recrutement@adventiel.fr
 sous la référence 
CDI20027_OPS_ADM
.",devops,Pacé (35),,Administrateur Système (H/F)
-,"Dans le cadre du développement de l’activité rennaise, nous recherchons un nouvel Ingénieur d’Affaires H/F pour intégrer notre équipe commerciale.



Interlocuteur privilégié de nos clients, vous vous inscrivez dans une démarche de vente d’ingénierie et de services.

Vos missions s’articuleront autour des temps forts suivants :

Participer à la définition et à la mise en œuvre de la stratégie commerciale de l’agence.

Prospecter de nouveaux clients/marchés dans le cadre de la stratégie définie par la direction.

Identifier, analyser et qualifier les nouvelles affaires et les projets de transformation digitale de vos clients et prospects.

Piloter la rédaction des propositions commerciales, négociation et contractualisation.

Participer au recrutement de profils intégrant vos prestations.

Assurer le bon déroulement de nos prestations.

Titulaire d'un diplôme commercial, vous disposez d'une expérience en ingénierie d'affaires dans le secteur des ESN, sur le bassin rennais.




Créatif(ve), dynamique et rigoureux, vous rejoignez notre structure avec l'envie d'y saisir de réelles opportunités d'évolution professionnelle et d'exprimer vos talents !

AME14570

Qu’attendez-vous pour être Open ?",machine learning,Rennes (35),,Ingénieur d'affaires H/F
Conserto,"Avant de parler boulot, parlons un peu de l’entreprise !



CONSERTO est née il y a 7 ans à Nantes, désormais notre siège. On s'est beaucoup développé, aujourd'hui nous sommes plus de 370 salariés répartis sur 8 agences : Nantes, Rennes, Niort, Paris, Montpellier, Toulouse, Bordeaux & Lyon !



Nous avons voulu une société Agile, au plus proche de nos collaborateurs et de nos clients,



Comment ?




Par l'indépendance de nos agences


Une relation 1 TO 1 avec l'ensemble des parties prenantes


Une société technophile basée sur la création de communautés de passionnés et d'experts sur les métiers du digital, cloud, embarqué & robotique.




 Notre modèle est basé sur 
l’accompagnement de chacun
, 
l’innovation permanente
, et 
l’expertise technique.



Pourquoi Conserto ?




Pour construire un 
projet pro/carrière
 (Formations, Conférences, évènements techniques)


Pour être dans une société où il fait 
bon vivre
 (mobilité restreinte, Great Place to Work)


Pour rejoindre une 
équipe
 (soirées d’agences, afterworks, défis sportifs, Ludoserto)




Pour l’un de nos clients du bassin rennais, novateur dans les services de contenu vidéo, nous recherchons un Ingénieur Intégrateur. Vous joindrez une équipe en charge de faciliter l’intégration des solutions avec les partenaires, contribuant à la stratégie d’intégration continue et assurant le support de niveau 3. Vous interviendrez sur les rôles suivants :




Mise à disposition des plateformes systèmes


Automatiser la chaine d’intégration continue


Fourniture des flux de tests nécessaires aux équipes de R&D


Contribution du support niveau 3




Fort d’une expérience d’au moins 3 ans en TV Numérique, vous maîtrisez les éléments suivants :




Intégration continue, Continuous Delivery, Jenkins V2, puppet, ansible…


Linux RHES, CENTOS, Windows


Virtualisation (VMWare – Vsphere)


Java/JEE/JS ainsi que du langage de scripts Python


Technologie OTT (ABR, DRM)


CAS


Cloud AWS, Docker


Anglais




Vous êtes en outre habitué aux techniques DEVOPS, rigoureux et autonome, faisant preuve d’une aisance relationnelle pour travailler en équipe.



N'attendez plus pour nous rejoindre !


-> Cette offre est ouverte aux personnes en situation de handicap",devops,35000 Rennes,,Ingénieur intégrateur H/F
-,"Le poste


Dans le cadre de notre développement et du renforcement des équipes d’un de nos clients, nous recherchons un Ingénieur en développement Java J2EE (H/F), afin de développer un composant logiciel permettant:


La centralisation de la configuration de la Solution


La gestion des référentiels de données et des catalogues d’informations


La gestion des mises à jours des composants de la solution


La gestion des compteurs et KPIs utilisés par les composants de la solution


La gestion du backup des composants, des logs..



Profil recherché :

Expérience d’au moins 4 ans dans le domaine du développement logiciel sous Linux et maîtrise le langage de développement Java J2EE



Compétences spécifiques :

Java J2EE sous Framework Spring / Hibernate


Bases de données associées MySql / MongoDB


Interface graphique GWT, HTML5, bootstrap, 3djs


Communication sur base de Web Services SOAP XML


Expérience de l’ intégration continue et de l’ automatisation est un prérequis au travers de la manipulation d’outils tels que Jenkins, RobotFramework, Maven , ou équivalents.

Connaissance du langage python et d’un outil de déploiement ( SaltStack ou équivalent) est un plus.


À propos


Depuis plus de trois décennies, IT Link innove aux côtés des acteurs majeurs de l’industrie et des services.



Notre mission :
 faire évoluer les systèmes connectés pour optimiser et créer les produits et services d’aujourd’hui et de demain.


Notre savoir-faire repose sur 8 pôles d’expertise au cœur des systèmes connectés.",machine learning,Rennes (35),,Ingénieur en développement Java J2EE (H/F)
-,"ATS Systems
 entreprise à caractère national recrute pour l’un de ses clients 
un Administrateur Systèmes sur Rennes (H/F).



Issu(e) d’une formation supérieure en Informatique orientée Système, vous justifiez d’une expérience significative en tant qu’
Administrateur Système en environnement Microsoft.

Vous maîtrisez les environnements suivants :
 W7 / W8 / W10/2003/2008/2012/HyperV/Esxi 5.X.



La connaissance de la gestion courante active directory et des messageries Exchange 2010, Batch/Powershell est indispensable (création/modification/suppression de comptes, groupes et boîtes mail).



Au quotidien, vous intégrerez une équipe détachée de 2 personnes (24 personnes au total), 
vos missions seront
 :




la résolution des incidents N2,


le maintien opérationnel du système d’information,


le support de proximité.




Vous êtes doté d’un bon relationnel, vous savez travailler en équipe et gérer des VIP’S.



Alors rejoignez notre entreprise ambitieuse et dynamique.



2 ans d’expérience souhaitée. Permis B souhaité.



Merci de faire parvenir votre CV et une lettre de motivation à l’adresse : contact@atssystems.fr",devops,Rennes (35),,Administrateur Systèmes (H/F)
Néo-Soft Groupe,"Descriptif du poste

La mission s’articule autour de 2 axes :

Mission « Développement » Produit

la maintenance évolutive du composant de Supervision Nova Cockpit, de la phase de développement (scripts d’auto-découverte et plugins Nagios) jusqu’à la phase de livraison.

la maintenance corrective du composant de Supervision Nova Cockpit

Mission « CI/CD » :

Vous maitrisez et optimisez le processus CI/CD déjà existant associé au développement du composant Nova Cockpit (Jenkins, RobotFramework, Ansible, Vagrant, Molecule..)

Vous aidez votre équipe à mettre en place un processus CI/CD sur un second composant.

La mission s’effectuera au sein d’une équipe R&D fonctionnant en mode Agile (Kanban).

Profil recherché

De formation Bac+5 en informatique, la personne recherchée bénéficie d’expériences CI/CD et Administration Système, avec une bonne maitrise du scripting

compétences spécifiques:

Les domaines de compétences techniques demandés sont les suivants :

CI/CD, Robotframework, SaltStack/Ansible

Linux RedHat /windows environment

Python

Bash

Database MySql/sql

Nagios/Centreon Engine

Entreprise

Fédérateur de talents au service de l'excellence digitale, Néo-Soft est un Groupe indépendant de conseil en transformation digitale. Reconnu pour l’expertise de ses 1 400 consultants et ses 16 implantations dans 4 pays, nous sommes spécialisés dans 5 domaines d'expertise :

Conseil & Gestion de projet

Domaine applicatif

Systèmes & Réseaux

Cybersécurité grâce notre filiale dédiée Cogital

Data

Notre triple certification (ISO 27001 pour la sécurité, ISO 9001 pour la qualité et le label Engagé RSE AFNOR pour la Responsabilité Sociale des Entreprises) vise à apporter l’expertise de nos consultants dans un environnement sécurisé pour nos clients.

Nous intervenons auprès des Grands Comptes, PME et start-ups des secteurs suivants :

Banques & Assurances

Télécoms & Médias

Aéronautique & Spatial

Défense

Santé & Prévoyance

Secteur public

Industrie, Transport & Energie

Retail

Service

Distribution

En savoir plus sur l'entreprise

Autres offres de l'entreprise

Processus de recrutement

Personne en charge du recrutement

MERIEM GASMI - 
Chargée de Recrutement",devops,Rennes (35),,INGÉNIEUR DEVOPS F/H
-,"Au sein de l'équipe que vous rejoindrez, vous interviendrez sur l'ensemble du cycle de vie des projets depuis les phases amont de conseil/conception, jusqu'à la mise en service des solutions.



Vous aurez notamment à intervenir sur :





L'industrialisation et l'automatisation des tâches




Les problématiues d'intégration continue et de déploiement continu




Le développement de scripts




La collaboration avec les équipes de développement




L'administration d'outils et le monitoring système et applicatif




La résolution des incidents ou de problèmes système et applicatif



Profil du candidat :

Vous justifiez d'à minima une expérience significative en tant que Devops.



Vous avez des compétences techniques Système: Linux et/ou Windows.



Vous connaissez des outils de Scripting : Python, Shell, Powershell.



Vous connaissez au moins l'une des technologies suivantes : Docker, Ansible, Openshift, Kubernetes, Puppet, Jenkins X, Terraform, Gitlab CI



Une expérience sur des problématiques d'intégration applicative serait un plus.



Vous êtes polyvalent avec une forte capacité d'adaptation.



Votre maîtrise de d'anglais serait un plus.



L'entreprise :

Notre client est un cabinet de conseil qui accompagne ses clients, nationaux et internationaux dans les domaines de l'industrie, de la santé, des télécoms, de l'informatique et de la stratégie d'entreprise.",devops,Rennes (35),,Consultant Devops H/f
Iliane,"28 octobre 2020 | Carrière


Dans le cadre de notre croissance et pour toujours satisfaire nos clients, nous souhaitons vous intégrer dans notre Team Iliane !



Nous rejoindre, c’est intégrer une entreprise ambitieuse et soutenue par 
les plus grands partenaires
 du marché : HP, Microsoft, VMware, Citrix, Dell, Veeam, etc. Venez partager nos valeurs et 
vivre une expérience enrichissante
.



Iliane c’est aujourd’hui la Certification et l’Expertise des plus grands et la réactivité d’un Partenaire de proximité




Le sens du collectif, le respect de l’individu, le goût de la performance et la confiance symbolisent, au même titre que notre histoire, la part de l’identité d’Iliane partagée par tous. 
Un collaborateur heureux rend un client heureux
, c’est pour cette raison que plus 3000 clients nous font confiance




 
Iliane en 3 chiffres c’est :




7
 agences


130 collaborateurs dont 
60% sont des profils techniques


40,7 M€
 de CA


❗ 
Deux postes à pourvoir :





Rattaché la BU services hébergés de 
Saint Herblain (44)
, 
vous interviendrez sur une infrastructure de dernière génération hébergeant les services cloud et les services clients critiques
. L’essentiel des actions étant mené 
à distance
, la localisation du poste à pourvoir peut-être basée soit 
au sein de l’agence de 
Saint-Herblain (7 km de Nantes)
, soit au sein de celle de 
Rennes
. L’agence de Saint Herblain étant privilégiée du fait de la proximité géographique avec 
le DataCenter Iliane.




 
A ce titre vous exercerez les fonctions suivantes :




Participation à la mise en œuvre des services hébergés


Administration/MCO des services et de l’infrastructure


Évolutions des services hébergés


En lien avec les services hébergés


Participation aux projets de déploiements clients


Assure le transfert de connaissances sur les services SAAS Iliane déployés


Analyse et résolution de problèmes d’exploitation


Assistance technique auprès des clients et des techniciens


Rédaction de livrables (documentations, guides, procédures, etc)




 
Votre profil :




Vous disposez d’une expérience réussie 
d’au moins 3 ans
 en tant qu’administrateur systèmes & réseaux et des compétences avérées sur les technologies 
Microsoft
 
(système & messagerie),
 
Linux, VMWare, VEEAM,
 ainsi que dans le domaine des réseaux et de la sécurité, plus particulièrement ciblé sur les 
UTM Stormshield.


Des connaissances sur 
Office365/Azure, EVAULT
 serait un plus.


Vous possédez de 
bonnes connaissances technologiques et pratiques
 sur les composants matériels serveurs, stockage, switch, sauvegarde.


Vous disposez d’un 
réel sens du service, un excellent relationnel, vous êtes rigoureux, méthodique et motivés
.




Vous êtes autonome, disponible, flexible, et appréciez le travail en équipe.




 
Informations complémentaires




Statut : 
non cadre


Durée hebdomadaire de travail : 
37h/semaine


Rythme de travail : 
horaires flexibles (HNO)


Qualification : 
administrateur systèmes & réseaux


Rémunération : 
en fonction du profil",devops,Rennes (35),,Administrateur systèmes & réseaux Service Cloud – H/F – CDI
ELSYS-DESIGN,"Dans le cadre du développement d’un microcontrôleur à faible consommation, nous recherchons un ingénieur vérification et validation. Intégré·e dans une équipe dynamique, vos tâches seront :


Rédaction des plans de test.

Vérification d’IP/IC (RLT, netlist, consommation), en simulation ou HW in the loop.

Synthèse et communication des résultats.



Environnement technique :

C, C++, SystemVerilog et Verilog.

Méthodologie UVM.

Cadence.


Profil recherché

De formation type ingénieur BAC+5 en électronique ou en informatique, vous avez déjà une expérience significative en V&V sur de la microélectronique.


Vous rejoindrez un environnement convivial au sein d’une équipe technique passionnée. Alors si vous avez un bon relationnel et savez travailler en équipe, contactez-nous au plus vite !


Un bon niveau d’anglais est nécessaire.


A propos de ELSYS-DESIGN

ELSYS Design rassemble une communauté de spécialistes en systèmes embarqués passionnés par leur métier et par les nouvelles technologies.

Conjuguant expertise technique et savoir-faire métier, nos ingénieurs interviennent sur l’ensemble du cycle de développement de systèmes complexes, au sein de nombreuses industries.

Fondé et managé par des ingénieurs, ELSYS Design cultive un modèle spécifique avec une identité et des valeurs fortes.

Vous aimez les défis techniques ? Vous cherchez de vraies opportunités de carrière ? Alors rencontrons-nous !",machine learning,35760 Saint-Grégoire,,Ingénieur•e Vérification Microélectronique
Groupe SRA,"Notre entité SRA Ouest recherche son futur Ingénieur d’affaires !


 
l’Ingénieur d’affaires devra assurer le développement commercial de l’offre produits et services du groupe SRA, sur les régions dépendant de la société SRA Ouest.


Missions diverses :


– Effectuer la prospection et le démarchage de clients potentiels


– Mise en place d’une démarche de vente adapté au contexte du prospect ayant un projet


– Démarche auprès des cabinets conseils


– Organiser la réponse avant-vente et la coordination des équipes nécessaires à la réponse d’un projet chez un prospect


– Reporter au responsable de l’entité


– Se conformer à la politique commerciale de son entité de rattachement, tout en opérant un reporting auprès de la Responsable Commerciale du groupe


– Participer aux opérations marketing et commerciales de son entités et du groupe


– Se tenir informé des évolutions commerciales et produits des solutions commercialisées par chacune des entités du groupe


Type de contrat
 : CDI


Durée du travail
 : Temps plein


Salaire 
: A négocier


Lieu : 
Rennes


Expérience souhaitée : 
3 ans minimum",machine learning,Rennes (35),,Ingénieur d’affaires Rennes
ELSYS-DESIGN,"Dans le cadre d’un projet client basé sur tours, Elsys Design recrute un(e) ingénieur développement logiciel embarqué. Vous aurez en charge les développements logiciels embarqués de vidéosurveillance.

Grâce à vos compétences, vous interviendrez durant les différentes phases du cycle de vie logiciel :

 Rédaction des spécifications et participation à la définition de l'architecture

 Réalisation des développements en C/C++

 Tests fonctionnels et unitaires

 Intégration des produits électroniques

 Intervention sur l’ensemble du cycle de développement


Profil recherché


Ce qui est très important pour candidater à ce poste

 Être diplômé d'une école d'ingénieur ou équivalent avec une spécialisation en logiciel ou informatique industrielle

 Justifier d'une première expérience (stages inclus) en développement logiciel embarqué

 De forte connaissance de l’environnement Linux en temps réel

 Bonne maitrise des langages C/C++

 Connaissance des réseaux IP/Ethernet

 Une expérience dans le domaine de la vidéo serait un plus

 Anglais courant (écrit et oral)


Si vous souhaitez travailler dans un environnement convivial au sein d’une équipe technique passionnée. Vous pensez que ce poste est fait pour Vous ? Envoyez-moi vite un mail à nouedy-bah-leclert@elsys-design.com


à nouedy-bah-leclert@elsys-design.com


A propos de ELSYS-DESIGN

ELSYS Design rassemble une communauté de spécialistes en systèmes embarqués passionnés par leur métier et par les nouvelles technologies.Conjuguant expertise technique et savoir-faire métier, nos ingénieurs interviennent sur l’ensemble du cycle de développement de systèmes complexes, au sein de nombreuses industries.Fondé et managé par des ingénieurs, ELSYS Design cultive un modèle spécifique avec une identité et des valeurs fortes.Vous aimez les défis techniques ? Vous cherchez de vraies opportunités de carrière ? Alors rencontrons-nous !",machine learning,35760 Saint-Grégoire,,INGÉNIEUR LOGICIEL EMBARQUÉ (H/F)
VeoNum,"VeoNum…
Tu en a déjà entendu parler ? un peu, beaucoup, pas encore suffisamment ?



Peu importe ta réponse à la question, je te laisse poursuivre ta lecture et t’immerger dans l’environnement Human First, valeur fondamentale de l’entreprise.



VeoNum, 
entreprise rennaise, regroupe aujourd’hui 40 consultants dont plusieurs dotés d’un doctorat. Elle est le fruit de l’engagement de ses trois fondateurs dont les valeurs sont basées
 sur la bienveillance, le partage, le bien-être et l’expertise technique.



L’entreprise à taille humaine s’inscrit dans une logique de proximité en faisant preuve de convivialité et de bon sens au quotidien.


Le « Human first », notre ADN, qu’en est-il exactement ?




C’est le choix du projet sur lequel tu vas travailler, sans aucune mobilité !


C’est une formation sur mesure et adaptée à ton expertise


C’est une bonne mutuelle, des tickets restaurant, des RTTs …


C’est une participation aux évènements régionaux (DevFest, Agile Tour…) où tu vas pouvoir te nourrir d’informations sur ton métier


C’est une vraie Team où on sait aussi de temps en temps laisser le travail de côté ! (Soirées, escape game, barbecue, karting…)




L’activité de l’entreprise quant à elle s’oriente sur plusieurs axes autour desquels tu pourras évoluer, et ainsi rapidement monter en compétences entre deux projets :




La R&D, activité réalisée sous l’enseigne VeoBrain, labo interne qui travaille sur l’IA, le machine learning…


La veille technologique sur les nouveaux Frameworks


Des projets réalisés pour des clients internationaux,


Des activités autour de la vidéo en lien avec Veo-Labs qui développe des produits de streaming vidéo embarqué / Web




Veonum prend soin de ses collaborateurs : mutuelle, tickets restaurant, aucune mobilité, projet de qualité, participation aux évènements regionaux (devfest, Agile tour…), une réelle équipe et vie d’agence (soirées d’agences, afterworks,…)



Tu recherches de nouveaux challenges, tu as une envie permanente d’apprendre et de te maintenir à ton meilleur niveau sur les nouvelles technologies, alors rejoins VeoNum pour exprimer ton talent !



Pour accompagner sa croissance à Rennes, VeoNum propose le poste suivant :


Ingénieur Support F/H




Au sein d’une équipe support dans un contexte international sur des produits TV numérique complexes, tu seras responsable du diagnostic, de l’étude et de la fourniture de solutions aux clients sur leur incidents techniques.


Tes activités principales au quotidien


Résoudre des incidents affectés, à l’aide des outils de support et selon les processus support définis.


Contacter avec les clients externes et les équipe internes afin de recueillir des données et des informations sur les problèmes rapportés.


Gérer la communication client sur les incidents assignés.


Analyser les problèmes et trouver des solutions appropriées à ces problèmes.


Lorsque cela est nécessaire, fournir des mises à jour produits et la formation au système aux clients internes et externes.


Fournir les rapports sur les défauts, les pannes et les recommandations sur les mesures correctives et améliorations des produits en production.


Pré-requis


De formation supérieure (bac +3 à bac+5, école ou université), tu possèdes une première expérience réussie dans ce domaine




Idéalement connaissance MPEG, les systèmes DVB et OTT avec une connaissance technique / expérience couvrant mais sans s’y limiter: les réseaux et les communications via Ethernet et les routeurs IP, une compréhension des protocoles de diffusion ainsi que l’utilisation d’outils d’analyse associés, Linux OS, virtuel environnements de machines.


compétences cloud est un plus (docker, kubernetes…)


Environnement international (bon niveau anglais écrit et oral)




Le poste est basé à Rennes.",machine learning,35700 Rennes,,Ingénieur Support TV numérique F/H
-,"Experis, ESN du Groupe Manpower est une entreprise mondiale, spécialiste de la transformation digitale et numérique des entreprises. Présente dans 28 pays, Experis, marque de ManpowerGroup, se positionne comme un acteur incontournable et innovant sur le marché des Entreprises du Services du Numérique. Nous proposons une offre intégrée alliant services et solutions IT pour accompagner nos clients partenaires dans leurs projets de transformations. Créateur de valeur et de performance, nous veillons à ce que chaque compétence et expertise s’associe de manière constructive aux projets et aux stratégies de développement de nos clients.Cette capacité d’accompagnement se fonde sur le potentiel unique de nos collaborateurs et ainsi de nos équipes #TalentMultiplied.


Experis vous offre l’opportunité de franchir la prochaine étape de votre carrière pour vous permettre de révéler votre potentiel.La valorisation de cette puissante combinaison des Technical skills et des Soft skills, appelée «Talent, Multiplied», est une chance de façonner votre avenir professionnel. Intégrer Experis, c’est s’exprimer pleinement pour répondre, ensemble, aux défis numériques et aux enjeux business de nos clients. Chiffres clefs - France : 3 350 collaborateurs18 agences600 clients185, 6 millions d’euros de CA en 2019 Rejoindre la DR Ouest c’est rejoindre un territoire dynamique où les opportunités de missions et de carrière sont nombreuses : Rennes, Brest, Niort, Lannion, Nantes, Cherbourg etc, nos clients n’attendent que vous ! Experis recherche un Ingénieur DevOps H/F en CDI pour son agence de Rennes.


A ce titre, votre mission au sein de la Cellule de Transformation DEVOPS/Cloud consistera à : Développer les scripts de déploiement, configuration et contrôle,Mettre en oeuvre les différents outils DEVOPS/Cloud,Prendre en charge les différentes actions relatives à la mise en oeuvre, l’upgrade ou l’optimisation de l’infrastructure DevOps/Cloud à destination des équipes Opérations ou des équipes de Développement,Utiliser toutes les techniques innovantes de la communauté CNCF,Développer des scripts Teraform (création de VM…), playbooks Ansible,…Déployer une infrastructure AWX/Nexus/GitLabMettre en œuvre l’outillage à destination des équipes Opérations OCBMettre en oeuvre l’outillage à destination des équipes de développement d’applications Hard Skills : Connaissance des techniques d’intégration (Configuration systèmes & réseaux).Maitrise d’au moins un langage de programmation (Terraform, YAML, Json, Python, JavaScript, Node.js)Conteneurisation et orchestration (Kubernetes, Docker,AWX)Expérience du déploiement en infrastructures Cloud, et si possible PaaS.Connaissances en base de données : PostGreSQL Soft Skills : Capacité à travailler avec les différents intervenantsEsprit d’initiative et d’autonomieBon relationnel",machine learning,Rennes (35),,Ingénieur DevOps H/F
